size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
4,"2,6,7,13","(2.000,0.000);(2.500,0.500);(1.500,1.000);(1.500,2.000)","0.12500,0.18800,0.18800,0.12500",166.43201821398398,1.875,0.875,2.875
4,"3,4,8,13","(2.500,0.000);(1.500,0.500);(2.000,1.000);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",166.43201821398398,1.875,0.875,2.875
4,"3,5,7,13","(2.500,0.000);(2.000,0.500);(1.500,1.000);(1.500,2.000)","0.18800,0.25000,0.18800,0.12500",166.43201821398398,1.875,0.875,2.875
4,"2,5,10,11","(2.000,0.000);(2.000,0.500);(1.500,1.500);(2.000,1.500)","0.12500,0.25000,0.12500,0.25000",166.6081101809387,1.875,0.875,1.875
4,"2,7,9,10","(2.000,0.000);(1.500,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500",166.6081101809387,1.875,0.875,1.875
4,"4,5,11,14","(1.500,0.500);(2.000,0.500);(2.000,1.500);(2.000,2.000)","0.12500,0.25000,0.25000,0.12500",166.6081101809387,1.875,1.125,1.875
4,"4,7,9,14","(1.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",166.6081101809387,1.875,1.125,1.875
4,"1,8,9,10","(1.500,0.000);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.18800,0.12500,0.12500,0.12500",166.60811018093872,1.875,0.875,1.875
4,"3,7,8,10","(2.500,0.000);(1.500,1.000);(2.000,1.000);(1.500,1.500)","0.18800,0.18800,0.12500,0.12500",166.60811018093872,1.875,0.875,1.875
4,"4,7,8,15","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",166.60811018093872,1.875,1.125,1.875
4,"5,10,12,13","(2.000,0.500);(1.500,1.500);(2.500,1.500);(1.500,2.000)","0.25000,0.12500,0.12500,0.12500",166.60811018093872,1.875,1.375,1.875
4,"5,8,13,14","(2.000,0.500);(2.000,1.000);(1.500,2.000);(2.000,2.000)","0.25000,0.12500,0.12500,0.12500",166.60811018093872,1.875,1.375,1.875
4,"6,10,11,13","(2.500,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500",166.60811018093872,1.875,1.375,1.875
4,"1,2,3,13","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,2.000)","0.18800,0.12500,0.18800,0.12500",167.1786727429156,1.875,0.5,3.6875
4,"1,2,9,10","(1.500,0.000);(2.000,0.000);(2.500,1.000);(1.500,1.500)","0.18800,0.12500,0.12500,0.12500",167.2393444171931,1.875,0.625,2.375
4,"2,3,7,10","(2.000,0.000);(2.500,0.000);(1.500,1.000);(1.500,1.500)","0.12500,0.18800,0.18800,0.12500",167.2393444171931,1.875,0.625,2.375
4,"4,5,12,13","(1.500,0.500);(2.000,0.500);(2.500,1.500);(1.500,2.000)","0.12500,0.25000,0.12500,0.12500",167.2393444171931,1.875,1.125,2.375
4,"4,7,14,15","(1.500,0.500);(1.500,1.000);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",167.2393444171931,1.875,1.375,2.375
4,"4,9,13,14","(1.500,0.500);(2.500,1.000);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",167.2393444171931,1.875,1.375,2.375
4,"5,6,10,13","(2.000,0.500);(2.500,0.500);(1.500,1.500);(1.500,2.000)","0.25000,0.18800,0.12500,0.12500",167.2393444171931,1.875,1.125,2.375
4,"1,3,8,10","(1.500,0.000);(2.500,0.000);(2.000,1.000);(1.500,1.500)","0.18800,0.18800,0.12500,0.12500",167.23934441719314,1.875,0.625,2.375
4,"4,6,11,13","(1.500,0.500);(2.500,0.500);(2.000,1.500);(1.500,2.000)","0.12500,0.18800,0.25000,0.12500",167.23934441719314,1.875,1.125,2.375
4,"4,8,13,15","(1.500,0.500);(2.000,1.000);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",167.23934441719314,1.875,1.375,2.375
4,"1,4,5,14","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",167.68474891384142,1.75,0.75,2.5
4,"2,10,11,13","(2.000,0.000);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.12500,0.12500,0.25000,0.12500",167.68474891384142,1.75,1.25,2.5
4,"3,9,13,15","(2.500,0.000);(2.500,1.000);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",167.98506012688304,2.25,1.25,3.5
4,"3,10,11,12","(2.500,0.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",168.1049003608379,2.125,1.125,2.375
4,"3,4,11,12","(2.500,0.000);(1.500,0.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",168.1049003608379,2.125,0.875,2.375
4,"4,5,6,15","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,2.000)","0.12500,0.25000,0.18800,0.18800",168.1049003608379,2.125,0.875,2.375
4,"5,6,10,15","(2.000,0.500);(2.500,0.500);(1.500,1.500);(2.500,2.000)","0.25000,0.18800,0.12500,0.18800",168.1049003608379,2.125,1.125,2.375
4,"6,13,14,15","(2.500,0.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",168.1049003608379,2.125,1.625,2.375
4,"2,4,7,11","(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.500)","0.12500,0.12500,0.18800,0.25000",168.1091144667863,1.75,0.75,1.5
4,"5,7,10,14","(2.000,0.500);(1.500,1.000);(1.500,1.500);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500",168.1091144667863,1.75,1.25,1.5
4,"1,5,9,14","(1.500,0.000);(2.000,0.500);(2.500,1.000);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",168.54254709092945,2.0,0.875,2.6875
4,"1,6,8,14","(1.500,0.000);(2.500,0.500);(2.000,1.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",168.54254709092945,2.0,0.875,2.6875
4,"2,4,9,14","(2.000,0.000);(1.500,0.500);(2.500,1.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",168.54254709092945,2.0,0.875,2.6875
4,"2,6,7,14","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,2.000)","0.12500,0.18800,0.18800,0.12500",168.54254709092945,2.0,0.875,2.6875
4,"2,7,11,15","(2.000,0.000);(1.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.18800,0.25000,0.18800",168.54254709092945,2.0,1.125,2.6875
4,"2,7,12,14","(2.000,0.000);(1.500,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",168.54254709092945,2.0,1.125,2.6875
4,"2,8,10,15","(2.000,0.000);(2.000,1.000);(1.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",168.54254709092945,2.0,1.125,2.6875
4,"2,9,10,14","(2.000,0.000);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",168.54254709092945,2.0,1.125,2.6875
4,"3,4,8,14","(2.500,0.000);(1.500,0.500);(2.000,1.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",168.54254709092945,2.0,0.875,2.6875
4,"3,5,7,14","(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.000,2.000)","0.18800,0.25000,0.18800,0.12500",168.54254709092945,2.0,0.875,2.6875
4,"3,4,9,15","(2.500,0.000);(1.500,0.500);(2.500,1.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",168.67167073519937,2.25,0.875,2.9375
4,"3,9,10,15","(2.500,0.000);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",168.67167073519937,2.25,1.125,2.9375
4,"3,4,8,11","(2.500,0.000);(1.500,0.500);(2.000,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",169.3252939002565,2.0,0.75,1.75
4,"5,8,10,15","(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.500,2.000)","0.25000,0.12500,0.12500,0.18800",169.3252939002565,2.0,1.25,1.75
4,"2,7,8,14","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",169.4682447859118,1.875,1.0,2.1875
4,"2,7,10,12","(2.000,0.000);(1.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500",169.46824478591182,1.875,1.0,2.1875
4,"4,6,7,14","(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.000,2.000)","0.12500,0.18800,0.18800,0.12500",169.46824478591182,1.875,1.0,2.1875
4,"4,5,10,12","(1.500,0.500);(2.000,0.500);(1.500,1.500);(2.500,1.500)","0.12500,0.25000,0.12500,0.12500",169.6948824596109,1.875,1.0,1.6875
4,"4,6,10,11","(1.500,0.500);(2.500,0.500);(1.500,1.500);(2.000,1.500)","0.12500,0.18800,0.12500,0.25000",169.6948824596109,1.875,1.0,1.6875
4,"5,11,13,14","(2.000,0.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.25000,0.25000,0.12500,0.12500",169.6948824596109,1.875,1.5,1.6875
4,"7,8,13,15","(1.500,1.000);(2.000,1.000);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",169.6948824596109,1.875,1.5,1.6875
4,"7,9,13,14","(1.500,1.000);(2.500,1.000);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",169.6948824596109,1.875,1.5,1.6875
4,"1,5,8,9","(1.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.000)","0.18800,0.25000,0.12500,0.12500",170.10260039020176,2.0,0.625,1.1875
4,"5,7,11,12","(2.000,0.500);(1.500,1.000);(2.000,1.500);(2.500,1.500)","0.25000,0.18800,0.25000,0.12500",170.10260039020176,2.0,1.125,1.1875
4,"1,8,9,13","(1.500,0.000);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",170.21254447551698,1.875,1.0,2.6875
4,"2,5,11,13","(2.000,0.000);(2.000,0.500);(2.000,1.500);(1.500,2.000)","0.12500,0.25000,0.25000,0.12500",170.21254447551698,1.875,1.0,2.6875
4,"2,7,9,13","(2.000,0.000);(1.500,1.000);(2.500,1.000);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500",170.21254447551698,1.875,1.0,2.6875
4,"3,7,8,13","(2.500,0.000);(1.500,1.000);(2.000,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",170.21254447551698,1.875,1.0,2.6875
4,"2,5,11,15","(2.000,0.000);(2.000,0.500);(2.000,1.500);(2.500,2.000)","0.12500,0.25000,0.25000,0.18800",170.3973238436333,2.125,1.0,2.6875
4,"2,5,12,14","(2.000,0.000);(2.000,0.500);(2.500,1.500);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500",170.3973238436333,2.125,1.0,2.6875
4,"2,6,11,14","(2.000,0.000);(2.500,0.500);(2.000,1.500);(2.000,2.000)","0.12500,0.18800,0.25000,0.12500",170.3973238436333,2.125,1.0,2.6875
4,"2,7,9,15","(2.000,0.000);(1.500,1.000);(2.500,1.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",170.3973238436333,2.125,1.0,2.6875
4,"3,5,11,14","(2.500,0.000);(2.000,0.500);(2.000,1.500);(2.000,2.000)","0.18800,0.25000,0.25000,0.12500",170.3973238436333,2.125,1.0,2.6875
4,"3,7,9,14","(2.500,0.000);(1.500,1.000);(2.500,1.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",170.3973238436333,2.125,1.0,2.6875
4,"2,5,8,15","(2.000,0.000);(2.000,0.500);(2.000,1.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",170.74474159545997,2.125,0.875,2.375
4,"3,8,11,14","(2.500,0.000);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",170.74474159545997,2.125,1.125,2.375
4,"2,3,6,11","(2.000,0.000);(2.500,0.000);(2.500,0.500);(2.000,1.500)","0.12500,0.18800,0.18800,0.25000",171.2123893084163,2.25,0.5,1.75
4,"5,12,14,15","(2.000,0.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.25000,0.12500,0.12500,0.18800",171.2123893084163,2.25,1.5,1.75
4,"6,11,14,15","(2.500,0.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.18800",171.2123893084163,2.25,1.5,1.75
4,"6,10,14,15","(2.500,0.500);(1.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",171.80584824319183,2.125,1.5,2.1875
4,"1,3,4,8","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,1.000)","0.18800,0.18800,0.12500,0.12500",172.0398914459336,1.875,0.375,1.375
4,"2,4,5,11","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.500)","0.12500,0.12500,0.25000,0.25000",172.0398914459336,1.875,0.625,1.375
4,"2,4,7,9","(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.500,1.000)","0.12500,0.12500,0.18800,0.12500",172.0398914459336,1.875,0.625,1.375
4,"5,10,11,14","(2.000,0.500);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.25000,0.12500,0.25000,0.12500",172.0398914459336,1.875,1.375,1.375
4,"7,9,10,14","(1.500,1.000);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",172.0398914459336,1.875,1.375,1.375
4,"2,3,12,13","(2.000,0.000);(2.500,0.000);(2.500,1.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500",172.1272918371268,2.125,0.875,3.875
4,"6,10,11,14","(2.500,0.500);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",172.1322589586823,2.0,1.375,1.6875
4,"1,3,4,9","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.500,1.000)","0.18800,0.18800,0.12500,0.12500",172.13225895868234,2.0,0.375,1.6875
4,"2,4,6,11","(2.000,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.500)","0.12500,0.12500,0.18800,0.25000",172.13225895868234,2.0,0.625,1.6875
4,"3,4,5,11","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.500)","0.18800,0.12500,0.25000,0.25000",172.13225895868234,2.0,0.625,1.6875
4,"3,4,7,9","(2.500,0.000);(1.500,0.500);(1.500,1.000);(2.500,1.000)","0.18800,0.12500,0.18800,0.12500",172.13225895868234,2.0,0.625,1.6875
4,"5,10,11,15","(2.000,0.500);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.25000,0.12500,0.25000,0.18800",172.13225895868234,2.0,1.375,1.6875
4,"5,10,12,14","(2.000,0.500);(1.500,1.500);(2.500,1.500);(2.000,2.000)","0.25000,0.12500,0.12500,0.12500",172.13225895868234,2.0,1.375,1.6875
4,"7,9,10,15","(1.500,1.000);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",172.13225895868234,2.0,1.375,1.6875
4,"7,10,13,14","(1.500,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",173.8552946514317,1.625,1.625,0.875
4,"3,12,13,15","(2.500,0.000);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",173.99756746855186,2.25,1.375,3.4375
4,"2,3,12,14","(2.000,0.000);(2.500,0.000);(2.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",174.36005230511316,2.25,0.875,3.4375
4,"2,6,14,15","(2.000,0.000);(2.500,0.500);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",174.36005230511316,2.25,1.125,3.4375
4,"1,6,9,12","(1.500,0.000);(2.500,0.500);(2.500,1.000);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500",174.41334113249894,2.25,0.75,2.0
4,"3,6,7,12","(2.500,0.000);(2.500,0.500);(1.500,1.000);(2.500,1.500)","0.18800,0.18800,0.18800,0.12500",174.41334113249897,2.25,0.75,2.0
4,"3,4,12,15","(2.500,0.000);(1.500,0.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",174.5789846109965,2.25,1.0,3.25
4,"3,6,10,15","(2.500,0.000);(2.500,0.500);(1.500,1.500);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",174.5789846109965,2.25,1.0,3.25
4,"1,3,9,13","(1.500,0.000);(2.500,0.000);(2.500,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",174.59733664691288,2.0,0.75,3.75
4,"3,6,13,15","(2.500,0.000);(2.500,0.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",174.711538130057,2.25,1.125,3.9375
4,"1,4,6,8","(1.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.000)","0.18800,0.12500,0.18800,0.12500",174.8738098189631,1.875,0.5,1.1875
4,"2,4,6,7","(2.000,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.000)","0.12500,0.12500,0.18800,0.18800",174.8738098189631,1.875,0.5,1.1875
4,"3,4,5,7","(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000)","0.18800,0.12500,0.25000,0.18800",174.8738098189631,1.875,0.5,1.1875
4,"7,10,11,15","(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800",174.8738098189631,1.875,1.5,1.1875
4,"7,10,12,14","(1.500,1.000);(1.500,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",174.8738098189631,1.875,1.5,1.1875
4,"1,2,4,13","(1.500,0.000);(2.000,0.000);(1.500,0.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",175.16108518341676,1.625,0.625,2.875
4,"1,4,8,13","(1.500,0.000);(1.500,0.500);(2.000,1.000);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",175.37763095437325,1.625,0.875,2.375
4,"1,5,7,13","(1.500,0.000);(2.000,0.500);(1.500,1.000);(1.500,2.000)","0.18800,0.25000,0.18800,0.12500",175.37763095437325,1.625,0.875,2.375
4,"2,4,7,13","(2.000,0.000);(1.500,0.500);(1.500,1.000);(1.500,2.000)","0.12500,0.12500,0.18800,0.12500",175.37763095437325,1.625,0.875,2.375
4,"1,3,9,14","(1.500,0.000);(2.500,0.000);(2.500,1.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",175.48441648715203,2.125,0.75,3.4375
4,"2,9,13,15","(2.000,0.000);(2.500,1.000);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",175.48441648715203,2.125,1.25,3.4375
4,"1,7,8,10","(1.500,0.000);(1.500,1.000);(2.000,1.000);(1.500,1.500)","0.18800,0.18800,0.12500,0.12500",175.53978998855732,1.625,0.875,1.375
4,"1,2,7,10","(1.500,0.000);(2.000,0.000);(1.500,1.000);(1.500,1.500)","0.18800,0.12500,0.18800,0.12500",175.5770212759068,1.625,0.625,1.875
4,"4,5,10,13","(1.500,0.500);(2.000,0.500);(1.500,1.500);(1.500,2.000)","0.12500,0.25000,0.12500,0.12500",175.5770212759068,1.625,1.125,1.875
4,"4,7,13,14","(1.500,0.500);(1.500,1.000);(1.500,2.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",175.5770212759068,1.625,1.375,1.875
4,"1,5,9,12","(1.500,0.000);(2.000,0.500);(2.500,1.000);(2.500,1.500)","0.18800,0.25000,0.12500,0.12500",175.679283221369,2.125,0.75,1.9375
4,"1,6,8,12","(1.500,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500",175.679283221369,2.125,0.75,1.9375
4,"3,5,7,12","(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.500)","0.18800,0.25000,0.18800,0.12500",175.679283221369,2.125,0.75,1.9375
4,"1,8,9,14","(1.500,0.000);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",175.69847384726933,2.0,1.0,2.5
4,"2,4,11,12","(2.000,0.000);(1.500,0.500);(2.000,1.500);(2.500,1.500)","0.12500,0.12500,0.25000,0.12500",175.69847384726933,2.0,0.875,2.1875
4,"2,5,11,14","(2.000,0.000);(2.000,0.500);(2.000,1.500);(2.000,2.000)","0.12500,0.25000,0.25000,0.12500",175.69847384726933,2.0,1.0,2.5
4,"2,7,8,15","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",175.69847384726933,2.0,1.0,2.5
4,"2,7,9,14","(2.000,0.000);(1.500,1.000);(2.500,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",175.69847384726933,2.0,1.0,2.5
4,"3,7,8,14","(2.500,0.000);(1.500,1.000);(2.000,1.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",175.69847384726933,2.0,1.0,2.5
4,"5,6,10,14","(2.000,0.500);(2.500,0.500);(1.500,1.500);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500",175.69847384726933,2.0,1.125,2.1875
4,"3,10,12,15","(2.500,0.000);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",176.6042435836611,2.25,1.25,3.0
4,"3,4,6,15","(2.500,0.000);(1.500,0.500);(2.500,0.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.18800",176.6042435836611,2.25,0.75,3.0
4,"1,2,8,13","(1.500,0.000);(2.000,0.000);(2.000,1.000);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",177.4928240037723,1.75,0.75,3.0
4,"1,4,6,13","(1.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,2.000)","0.18800,0.12500,0.18800,0.12500",177.4928240037723,1.75,0.75,3.0
4,"1,2,4,7","(1.500,0.000);(2.000,0.000);(1.500,0.500);(1.500,1.000)","0.18800,0.12500,0.12500,0.18800",178.01816564669082,1.625,0.375,0.875
4,"1,4,7,8","(1.500,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.000)","0.18800,0.12500,0.18800,0.12500",178.01816564669082,1.625,0.625,0.875
4,"1,2,8,12","(1.500,0.000);(2.000,0.000);(2.000,1.000);(2.500,1.500)","0.18800,0.12500,0.12500,0.12500",178.20094441534087,2.0,0.625,2.1875
4,"1,4,6,12","(1.500,0.000);(1.500,0.500);(2.500,0.500);(2.500,1.500)","0.18800,0.12500,0.18800,0.12500",178.20094441534087,2.0,0.625,2.1875
4,"2,3,11,12","(2.000,0.000);(2.500,0.000);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.25000,0.12500",178.41768325929598,2.25,0.75,2.5
4,"2,5,6,15","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.500,2.000)","0.12500,0.25000,0.18800,0.18800",178.41768325929598,2.25,0.75,2.5
4,"3,11,12,14","(2.500,0.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",178.41768325929598,2.25,1.25,2.5
4,"5,6,14,15","(2.000,0.500);(2.500,0.500);(2.000,2.000);(2.500,2.000)","0.25000,0.18800,0.12500,0.18800",178.41768325929598,2.25,1.25,2.5
4,"1,2,4,14","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",178.421758875237,1.75,0.625,2.9375
4,"2,10,13,14","(2.000,0.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",178.421758875237,1.75,1.375,2.9375
4,"5,6,7,9","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.500,1.000)","0.25000,0.18800,0.18800,0.12500",178.43587336825482,2.125,0.75,0.9375
4,"7,9,11,12","(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",178.43587336825482,2.125,1.25,0.9375
4,"2,3,10,11","(2.000,0.000);(2.500,0.000);(1.500,1.500);(2.000,1.500)","0.12500,0.18800,0.12500,0.25000",179.3653602278647,2.0,0.75,2.75
4,"4,5,14,15","(1.500,0.500);(2.000,0.500);(2.000,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",179.3653602278647,2.0,1.25,2.75
4,"5,6,13,14","(2.000,0.500);(2.500,0.500);(1.500,2.000);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500",179.3653602278647,2.0,1.25,2.75
4,"2,3,9,15","(2.000,0.000);(2.500,0.000);(2.500,1.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",179.411825757571,2.375,0.75,2.9375
4,"3,9,14,15","(2.500,0.000);(2.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",179.411825757571,2.375,1.25,2.9375
4,"1,2,9,13","(1.500,0.000);(2.000,0.000);(2.500,1.000);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",179.70996258249338,1.875,0.75,3.4375
4,"1,3,8,13","(1.500,0.000);(2.500,0.000);(2.000,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",179.70996258249338,1.875,0.75,3.4375
4,"2,3,7,13","(2.000,0.000);(2.500,0.000);(1.500,1.000);(1.500,2.000)","0.12500,0.18800,0.18800,0.12500",179.70996258249338,1.875,0.75,3.4375
4,"1,7,8,13","(1.500,0.000);(1.500,1.000);(2.000,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",179.9916141051536,1.625,1.0,2.1875
4,"1,2,8,14","(1.500,0.000);(2.000,0.000);(2.000,1.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",180.50673772272535,1.875,0.75,2.9375
4,"1,4,6,14","(1.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500",180.50673772272535,1.875,0.75,2.9375
4,"2,10,12,13","(2.000,0.000);(1.500,1.500);(2.500,1.500);(1.500,2.000)","0.12500,0.12500,0.12500,0.12500",180.50673772272535,1.875,1.25,2.9375
4,"2,8,13,14","(2.000,0.000);(2.000,1.000);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",180.50673772272535,1.875,1.25,2.9375
4,"1,3,4,12","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500",180.92484620452734,2.0,0.5,2.5
4,"1,4,7,13","(1.500,0.000);(1.500,0.500);(1.500,1.000);(1.500,2.000)","0.18800,0.12500,0.18800,0.12500",181.59737950905995,1.5,0.875,2.1875
4,"1,4,8,14","(1.500,0.000);(1.500,0.500);(2.000,1.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",181.63372069366991,1.75,0.875,2.4375
4,"1,5,7,14","(1.500,0.000);(2.000,0.500);(1.500,1.000);(2.000,2.000)","0.18800,0.25000,0.18800,0.12500",181.63372069366991,1.75,0.875,2.4375
4,"2,4,7,14","(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.000,2.000)","0.12500,0.12500,0.18800,0.12500",181.63372069366991,1.75,0.875,2.4375
4,"2,7,10,14","(2.000,0.000);(1.500,1.000);(1.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",181.63372069366991,1.75,1.125,2.4375
